index,Date,product_group,dispatches_SellIn,orders_SellIn,SellOut,promo,hyp_promo,type_promo_1,type_promo_2,sin_dayofyear,cos_dayofyear,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9
4006,2018-09-09,Product_32,605,605,951,2.5,0.0,0.0,0.0,-0.9307239310379793,-0.3657225234972692,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
4020,2018-09-16,Product_04,9374,13141,5146,0.3,0.0,0.0,0.0,-0.9679377830240641,-0.25119006388481957,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
4027,2018-09-16,Product_11,2,4,301,0.1,0.0,0.0,0.0,-0.9679377830240641,-0.25119006388481957,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
4033,2018-09-16,Product_17,797,866,497,0.3,0.0,0.0,0.0,-0.9679377830240641,-0.25119006388481957,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
4048,2018-09-16,Product_32,623,1177,1023,14.0,0.0,0.0,0.0,-0.9679377830240641,-0.25119006388481957,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
4062,2018-09-23,Product_04,5023,7998,5073,1.7000000000000002,0.0,0.0,0.0,-0.9911140639934546,-0.13301470653419636,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
4069,2018-09-23,Product_11,367,730,282,0.1,0.0,0.0,0.0,-0.9911140639934546,-0.13301470653419636,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
4075,2018-09-23,Product_17,1663,1663,555,0.1,0.0,0.0,0.0,-0.9911140639934546,-0.13301470653419636,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
4090,2018-09-23,Product_32,331,1196,987,13.5,0.0,0.0,0.0,-0.9911140639934546,-0.13301470653419636,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
4104,2018-09-30,Product_04,11083,12780,6342,0.6000000000000001,0.0,0.0,0.0,-0.9999166586547379,-0.012910296075008843,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
4111,2018-09-30,Product_11,544,725,297,0.1,0.0,0.0,0.0,-0.9999166586547379,-0.012910296075008843,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
4117,2018-09-30,Product_17,213,213,782,0.3,0.0,0.0,0.0,-0.9999166586547379,-0.012910296075008843,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
4132,2018-09-30,Product_32,1661,1661,1156,13.7,0.0,0.0,0.0,-0.9999166586547379,-0.012910296075008843,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
4146,2018-10-07,Product_04,7927,12492,5485,3.7,0.0,0.0,0.0,-0.994217906893952,0.10738134666416306,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
4153,2018-10-07,Product_11,908,908,400,4.7,63.58381502890174,1.0,1.0,-0.994217906893952,0.10738134666416306,-0.07332789116921681,-3.412638360093742e-05,-0.0015819025705423467,-0.0015819025705423467,-0.0015819025705423467,-0.0015819025705423467,-0.0015819025705423467,-0.0015819025705423467,-0.0015819025705423467,-0.0015819025705423467
4159,2018-10-07,Product_17,658,658,691,0.1,0.0,0.0,0.0,-0.994217906893952,0.10738134666416306,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
4174,2018-10-07,Product_32,1458,1458,898,12.1,0.0,0.0,0.0,-0.994217906893952,0.10738134666416306,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
4188,2018-10-14,Product_04,6851,9202,7151,5.300000000000002,0.0,0.0,0.0,-0.9741004551724206,0.22611568550828803,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
4195,2018-10-14,Product_11,181,181,304,0.3,0.0,0.0,0.0,-0.9741004551724206,0.22611568550828803,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
4201,2018-10-14,Product_17,1247,1247,878,0.2,0.0,0.0,0.0,-0.9741004551724206,0.22611568550828803,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
4216,2018-10-14,Product_32,831,1246,1193,13.2,0.0,0.0,0.0,-0.9741004551724206,0.22611568550828803,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
4230,2018-10-21,Product_04,4887,7194,9944,89.5,0.0,0.0,0.0,-0.9398560579418953,0.341570769167856,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
4237,2018-10-21,Product_11,181,181,309,0.2,0.0,0.0,0.0,-0.9398560579418953,0.341570769167856,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
4243,2018-10-21,Product_17,623,623,905,0.1,0.0,0.0,0.0,-0.9398560579418953,0.341570769167856,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
4258,2018-10-21,Product_32,1037,1244,1039,13.6,0.0,0.0,0.0,-0.9398560579418953,0.341570769167856,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
4272,2018-10-28,Product_04,3874,5707,4718,3.0,0.0,0.0,0.0,-0.8919813464595487,0.45207220393230374,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
4279,2018-10-28,Product_11,14,14,226,0.1,0.0,0.0,0.0,-0.8919813464595487,0.45207220393230374,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
4285,2018-10-28,Product_17,2949,2949,522,0.0,0.0,0.0,0.0,-0.8919813464595487,0.45207220393230374,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
4300,2018-10-28,Product_32,1777,1777,806,12.4,0.0,0.0,0.0,-0.8919813464595487,0.45207220393230374,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
4314,2018-11-04,Product_04,5026,6961,5134,2.7,0.0,0.0,0.0,-0.8311706263658079,0.5560174366570446,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
4321,2018-11-04,Product_11,362,362,257,0.0,0.0,0.0,0.0,-0.8311706263658079,0.5560174366570446,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
4327,2018-11-04,Product_17,1213,1213,606,0.1,0.0,0.0,0.0,-0.8311706263658079,0.5560174366570446,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
4342,2018-11-04,Product_32,730,833,915,13.1,0.0,0.0,0.0,-0.8311706263658079,0.5560174366570446,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
4356,2018-11-11,Product_04,5050,5430,5453,0.3,0.0,0.0,0.0,-0.7583058084785625,0.6518989958787125,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
4363,2018-11-11,Product_11,909,909,286,0.1,0.0,0.0,0.0,-0.7583058084785625,0.6518989958787125,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
4369,2018-11-11,Product_17,796,830,599,0.1,0.0,0.0,0.0,-0.7583058084785625,0.6518989958787125,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
4384,2018-11-11,Product_32,938,1249,946,13.0,0.0,0.0,0.0,-0.7583058084785625,0.6518989958787125,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
4398,2018-11-18,Product_04,7644,8820,4599,0.2,0.0,0.0,0.0,-0.6744436188329457,0.7383263540031063,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
4405,2018-11-18,Product_11,0,0,228,0.0,0.0,0.0,0.0,-0.6744436188329457,0.7383263540031063,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
4411,2018-11-18,Product_17,174,174,518,0.3,0.0,0.0,0.0,-0.6744436188329457,0.7383263540031063,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
4426,2018-11-18,Product_32,3769,3769,867,13.0,0.0,0.0,0.0,-0.6744436188329457,0.7383263540031063,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
4440,2018-11-25,Product_04,6528,7358,5141,0.3,0.0,0.0,0.0,-0.5808002734538013,0.8140460935082175,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
4447,2018-11-25,Product_11,372,372,269,0.1,0.0,0.0,0.0,-0.5808002734538013,0.8140460935082175,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
4453,2018-11-25,Product_17,1699,1701,600,0.0,0.0,0.0,0.0,-0.5808002734538013,0.8140460935082175,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
4468,2018-11-25,Product_32,2769,2769,916,12.6,0.0,0.0,0.0,-0.5808002734538013,0.8140460935082175,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
4482,2018-12-02,Product_04,2979,3083,5099,0.3,0.0,0.0,0.0,-0.4787338401157883,0.8779600847008883,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
4489,2018-12-02,Product_11,0,0,352,4.0,62.427745664739895,1.0,1.0,-0.4787338401157883,0.8779600847008883,-0.07281424832040287,-3.388733713972047e-05,-0.0015708217535445634,-0.0015708217535445634,-0.0015708217535445634,-0.0015708217535445634,-0.0015708217535445634,-0.0015708217535445634,-0.0015708217535445634,-0.0015708217535445634
4495,2018-12-02,Product_17,313,313,644,0.1,0.0,0.0,0.0,-0.4787338401157883,0.8779600847008883,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
4510,2018-12-02,Product_32,934,934,998,2.6,0.0,0.0,0.0,-0.4787338401157883,0.8779600847008883,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
4524,2018-12-09,Product_04,6924,8652,5338,0.4,0.0,0.0,0.0,-0.3697245428906732,0.9291414114031743,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
4531,2018-12-09,Product_11,545,545,265,0.2,0.0,0.0,0.0,-0.3697245428906732,0.9291414114031743,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
4537,2018-12-09,Product_17,210,210,604,0.1,0.0,0.0,0.0,-0.3697245428906732,0.9291414114031743,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
4552,2018-12-09,Product_32,208,208,3619,78.5,89.01734104046244,1.0,1.0,-0.3697245428906732,0.9291414114031743,-0.32264893200252864,-0.0021826458117739835,-0.026537300919812247,-0.026537300919812247,-0.026537300919812247,-0.026537300919812247,-0.026537300919812247,-0.026537300919812247,-0.026537300919812247,-0.026537300919812247
4566,2018-12-16,Product_04,9114,12328,5332,0.2,0.0,0.0,0.0,-0.2553532951161881,0.9668478136052773,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
4573,2018-12-16,Product_11,549,549,258,0.1,0.0,0.0,0.0,-0.2553532951161881,0.9668478136052773,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
4579,2018-12-16,Product_17,192,192,610,0.1,0.0,0.0,0.0,-0.2553532951161881,0.9668478136052773,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
4594,2018-12-16,Product_32,1049,1049,889,2.4000000000000004,0.0,0.0,0.0,-0.2553532951161881,0.9668478136052773,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
4608,2018-12-23,Product_04,4219,6194,5337,0.2,0.0,0.0,0.0,-0.13727877211326517,0.9905324521322227,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
